modbusTCP;inverter;SMA;STP 110-60
1;3;40002;I16;;1_tableId;;1.000000;0.000000;;1
2;3;40003;I16;;1_tableSize;;1.000000;0.000000;;1
3;3;40004_32;STRING;;1_Mn;;1.000000;0.000000;;1
4;3;40020_32;STRING;;1_Md;DisplayModel;1.000000;0.000000;;1
5;3;40036_16;STRING;;1_Opt;;1.000000;0.000000;;1
6;3;40044_16;STRING;;1_Vr;;1.000000;0.000000;;1
7;3;40052_32;STRING;;1_SN;DisplaySerialNumber;1.000000;0.000000;;1
8;3;40068;U16;;1_DA;;1.000000;0.000000;;1
10;3;40070;I16;;103_tableId;;1.000000;0.000000;;1
11;3;40071;I16;;103_tableSize;;1.000000;0.000000;;1
12;3;40072;U16;103_A_SF;103_A;;1.000000;0.000000;A;4
13;3;40073;U16;103_A_SF;103_AphA;;1.000000;0.000000;A;4
14;3;40074;U16;103_A_SF;103_AphB;;1.000000;0.000000;A;4
15;3;40075;U16;103_A_SF;103_AphC;;1.000000;0.000000;A;4
16;3;40076;I16;;103_A_SF;;1.000000;0.000000;;4
17;3;40077;U16;103_V_SF;103_PPVphAB;;1.000000;0.000000;V;4
18;3;40078;U16;103_V_SF;103_PPVphBC;;1.000000;0.000000;V;4
19;3;40079;U16;103_V_SF;103_PPVphCA;;1.000000;0.000000;V;4
20;3;40080;U16;103_V_SF;103_PhVphA;;1.000000;0.000000;V;4
21;3;40081;U16;103_V_SF;103_PhVphB;;1.000000;0.000000;V;4
22;3;40082;U16;103_V_SF;103_PhVphC;;1.000000;0.000000;V;4
23;3;40083;I16;;103_V_SF;;1.000000;0.000000;;4
24;3;40084;I16;103_W_SF;103_W;RealPower;0.001000;0.000000;W;4
25;3;40085;I16;;103_W_SF;;1.000000;0.000000;;4
26;3;40086;U16;103_Hz_SF;103_Hz;;1.000000;0.000000;Hz;4
27;3;40087;I16;;103_Hz_SF;;1.000000;0.000000;;4
28;3;40088;I16;103_VA_SF;103_VA;;1.000000;0.000000;VA;4
29;3;40089;I16;;103_VA_SF;;1.000000;0.000000;;4
30;3;40090;I16;103_VAr_SF;103_VAr;;1.000000;0.000000;var;4
31;3;40091;I16;;103_VAr_SF;;1.000000;0.000000;;4
32;3;40092;I16;103_PF_SF;103_PF;;1.000000;0.000000;Pct;4
33;3;40093;I16;;103_PF_SF;;1.000000;0.000000;;4
34;3;40094;U32;103_WH_SF;103_WH;;1.000000;0.000000;Wh;4
35;3;40096;I16;;103_WH_SF;;1.000000;0.000000;;4
36;3;40097;U16;103_DCA_SF;103_DCA;;1.000000;0.000000;A;4
37;3;40098;I16;;103_DCA_SF;;1.000000;0.000000;;4
38;3;40099;U16;103_DCV_SF;103_DCV;;1.000000;0.000000;V;4
39;3;40100;I16;;103_DCV_SF;;1.000000;0.000000;;4
40;3;40101;I16;103_DCW_SF;103_DCW;;1.000000;0.000000;W;4
41;3;40102;I16;;103_DCW_SF;;1.000000;0.000000;;4
42;3;40103;I16;103_Tmp_SF;103_TmpCab;;1.000000;0.000000;C;4
43;3;40104;I16;103_Tmp_SF;103_TmpSnk;;1.000000;0.000000;C;4
44;3;40105;I16;103_Tmp_SF;103_TmpTrns;;1.000000;0.000000;C;4
45;3;40106;I16;103_Tmp_SF;103_TmpOt;;1.000000;0.000000;C;4
46;3;40107;I16;;103_Tmp_SF;;1.000000;0.000000;;4
47;3;40108;U16;;103_St;;1.000000;0.000000;;4
48;3;40109;U16;;103_StVnd;;1.000000;0.000000;;4
49;3;40110;U32;;103_Evt1;;1.000000;0.000000;;4
50;3;40112;U32;;103_Evt2;;1.000000;0.000000;;4
51;3;40114;U32;;103_EvtVnd1;;1.000000;0.000000;;4
52;3;40116;U32;;103_EvtVnd2;;1.000000;0.000000;;4
53;3;40118;U32;;103_EvtVnd3;;1.000000;0.000000;;4
54;3;40120;U32;;103_EvtVnd4;;1.000000;0.000000;;4
55;3;40122;I16;;120_tableId;;1.000000;0.000000;;1
56;3;40123;I16;;120_tableSize;;1.000000;0.000000;;1
57;3;40124;U16;;120_DERTyp;;1.000000;0.000000;;1
