SND_NR;SAP;419;?<>0;ebh;Oil;
Frame Type;Manufacturer;ID;Version;Device Type;
SND_NR;SAP;419;?<=?;ebh;Oil;
Frame Type;Manufacturer;ID;Version;Device Type;TPL-Config;Access Number;Status;Encryption;
SND_NR;DME;70101081;7bh;Water;Response,Uplink,TPL=S,M-Bus;95;73h;5;
Frame Type;Manufacturer;ID;Version;Device Type;
SND_NR;SAP;419;?<>>;ebh;Oil;
Frame Type;Manufacturer;ID;Version;Device Type;TPL-Config;Access Number;Status;Encryption;
SND_NR;DME;70101102;7bh;Water;Response,Uplink,TPL=S,M-Bus;96;73h;5;
Frame Type;Manufacturer;ID;Version;Device Type;TPL-Config;Access Number;Status;Encryption;
SND_NR;DME;70101093;7bh;Water;Response,Uplink,TPL=S,M-Bus;95;73h;5;
Frame Type;Manufacturer;ID;Version;Device Type;TPL-Config;Access Number;Status;Encryption;
SND_NR;DME;70101095;7bh;Water;Response,Uplink,TPL=S,M-Bus;95;73h;5;
Frame Type;Manufacturer;ID;Version;Device Type;
SND_NR;SAP;419;?<>2;ebh;Oil;
Frame Type;Manufacturer;ID;Version;Device Type;
SND_NR;SAP;419;?<?2;ebh;Oil;
Frame Type;Manufacturer;ID;Version;Device Type;
SND_NR;SAP;419;?<=7;ebh;Oil;
Frame Type;Manufacturer;ID;Version;Device Type;
SND_NR;SAP;419;?<>7;ebh;Oil;
Frame Type;Manufacturer;ID;Version;Device Type;
SND_NR;SAP;419;?<=8;ebh;Oil;
Frame Type;Manufacturer;ID;Version;Device Type;TPL-Config;Access Number;Status;Encryption;
SND_NR;DME;70100785;7bh;Water;Response,Uplink,TPL=S,M-Bus;93;73h;5;
Frame Type;Manufacturer;ID;Version;Device Type;
SND_NR;SAP;419;?<>:;ebh;Oil;
Frame Type;Manufacturer;ID;Version;Device Type;TPL-Config;Start manufacturerSpecificData to end userData+more records in next datagram,,,,,;IV,0,0,0,Wh,E;ErrorV,25,0,0,K,TempDiff;ErrorV,0,0,0,Wh,E;
SND_NR;HYD;19560>62;32h;Rs;Alarm,Uplink,TPL=None,Generic(wired);;0,256;ý;;
Frame Type;Manufacturer;ID;Version;Device Type;TPL-Config;Access Number;Status;Encryption;
SND_NR;DME;70101129;7bh;Water;Response,Uplink,TPL=S,M-Bus;93;73h;5;
Frame Type;Manufacturer;ID;Version;Device Type;TPL-Config;Meter ID;Meter Manufacturer;Meter Version;Meter Device Type;Access Number;Status;Encryption;
SND_NR;ZRI;44001727;01h;RadioConverter(meter);Response,Uplink,TPL=L,M-Bus;14355484;ZRI;01h;Water;182;10h;5;
Frame Type;Manufacturer;ID;Version;Device Type;
SND_NR;SAP;419;?<=>;ebh;Oil;
Frame Type;Manufacturer;ID;Version;Device Type;
SND_NR;SAP;419;?<==;ebh;Oil;
Frame Type;Manufacturer;ID;Version;Device Type;
SND_NR;SAP;419;?<=<;ebh;Oil;
Frame Type;Manufacturer;ID;Version;Device Type;
SND_NR;SAP;419;?<>?;ebh;Oil;
Frame Type;Manufacturer;ID;Version;Device Type;
SND_NR;SAP;419;?<>9;ebh;Oil;
Frame Type;Manufacturer;ID;Version;Device Type;
SND_NR;SAP;419;?<>8;ebh;Oil;
Frame Type;Manufacturer;ID;Version;Device Type;
SND_NR;SAP;419;?<>1;ebh;Oil;
Frame Type;Manufacturer;ID;Version;Device Type;
SND_NR;SAP;419;?<>;;ebh;Oil;
Frame Type;Manufacturer;ID;Version;Device Type;TPL-Config;Access Number;Status;Encryption;
SND_NR;DME;70100783;7bh;Water;Response,Uplink,TPL=S,M-Bus;96;73h;5;
Frame Type;Manufacturer;ID;Version;Device Type;
SND_NR;SAP;419;?<?1;ebh;Oil;
Frame Type;Manufacturer;ID;Version;Device Type;TPL-Config;Access Number;Status;Encryption;
SND_NR;DME;70100774;7bh;Water;Response,Uplink,TPL=S,M-Bus;96;73h;5;
Frame Type;Manufacturer;ID;Version;Device Type;TPL-Config;Access Number;Status;Encryption;
SND_NR;DME;70101117;7bh;Water;Response,Uplink,TPL=S,M-Bus;95;73h;5;
Frame Type;Manufacturer;ID;Version;Device Type;TPL-Config;Access Number;Status;Encryption;
SND_NR;DME;70101137;7bh;Water;Response,Uplink,TPL=S,M-Bus;96;73h;5;
Frame Type;Manufacturer;ID;Version;Device Type;TPL-Config;Access Number;Status;Encryption;
SND_NR;DME;70101132;7bh;Water;Response,Uplink,TPL=S,M-Bus;94;73h;5;
Frame Type;Manufacturer;ID;Version;Device Type;TPL-Config;Access Number;Status;Encryption;
SND_NR;DME;70101131;7bh;Water;Response,Uplink,TPL=S,M-Bus;95;73h;5;
Frame Type;Manufacturer;ID;Version;Device Type;TPL-Config;Meter ID;Meter Manufacturer;Meter Version;Meter Device Type;Access Number;Status;Encryption;
SND_NR;ZRI;44000148;01h;Water;Response,Uplink,TPL=L,M-Bus;14355688;ZRI;01h;Water;118;90h;5;
Frame Type;Manufacturer;ID;Version;Device Type;TPL-Config;Access Number;Status;Encryption;
SND_NR;DME;70100777;7bh;Water;Response,Uplink,TPL=S,M-Bus;95;73h;5;
Frame Type;Manufacturer;ID;Version;Device Type;TPL-Config;Access Number;Status;Encryption;
SND_NR;DME;70101120;7bh;Water;Response,Uplink,TPL=S,M-Bus;95;73h;5;
Frame Type;Manufacturer;ID;Version;Device Type;TPL-Config;Access Number;Status;Encryption;
SND_NR;DME;70101096;7bh;Water;Response,Uplink,TPL=S,M-Bus;97;73h;5;
Frame Type;Manufacturer;ID;Version;Device Type;
SND_NR;EFE;14458627;00h;Heat;
Frame Type;Manufacturer;ID;Version;Device Type;TPL-Config;Access Number;Status;Encryption;
SND_NR;DWZ;21034667;00h;Water;Response,Uplink,TPL=S,M-Bus;37;00h;5;
Frame Type;Manufacturer;ID;Version;Device Type;TPL-Config;Access Number;Status;Encryption;
SND_NR;DME;70101083;7bh;Water;Response,Uplink,TPL=S,M-Bus;94;73h;5;
Frame Type;Manufacturer;ID;Version;Device Type;TPL-Config;Access Number;Status;Encryption;
SND_NR;DME;70101107;7bh;Water;Response,Uplink,TPL=S,M-Bus;96;73h;5;
Frame Type;Manufacturer;ID;Version;Device Type;TPL-Config;Access Number;Status;Encryption;
SND_NR;DME;70101084;7bh;Water;Response,Uplink,TPL=S,M-Bus;96;73h;5;
Frame Type;Manufacturer;ID;Version;Device Type;TPL-Config;Access Number;Status;Encryption;
SND_NR;ZRI;44000165;01h;Water;Response,Uplink,TPL=S,M-Bus;26;10h;5;
Frame Type;Manufacturer;ID;Version;Device Type;TPL-Config;Meter ID;Meter Manufacturer;Meter Version;Meter Device Type;Access Number;Status;Encryption;
SND_NR;ZRI;44001402;01h;RadioConverter(meter);Response,Uplink,TPL=L,M-Bus;09705685;ZRI;01h;Water;202;50h;5;
Frame Type;Manufacturer;ID;Version;Device Type;
SND_NR;EFE;83651498;00h;HeatMInlet;
Frame Type;Manufacturer;ID;Version;Device Type;TPL-Config;Access Number;Status;Encryption;IV,0,0,0,,Date/Time;IV,0,0,0,Wh,E;IV,0,0,0,m^3,Vol;IV,0,0,0,,ErrorFlags(binary)(deviceType specific);IV,1,0,0,,Date;IV,1,0,0,Wh,E;IV,3,0,0,Wh,E;IV,5,0,0,Wh,E;IV,7,0,0,Wh,E;IV,9,0,0,Wh,E;IV,11,0,0,Wh,E;IV,13,0,0,Wh,E;IV,15,0,0,Wh,E;IV,17,0,0,Wh,E;IV,19,0,0,Wh,E;IV,21,0,0,Wh,E;IV,23,0,0,Wh,E;IV,25,0,0,Wh,E;IV,27,0,0,Wh,E;IV,29,0,0,Wh,E;IV,31,0,0,Wh,E;IV,0,0,0,,Model/Version;IV,0,0,0,,Parameter set ident;
SND_NR;EFE;65150467;00h;Heat;Response,Uplink,TPL=S,M-Bus;209;00h;5;28.06.2022 12:13 invalid 0 summer time 0;1609000;475,252;10000b;31.12.21;1609000;1609000;1609000;1609000;1609000;1609000;1609000;1609000;1609000;1609000;1609000;1609000;1609000;1609000;1609000;1609000;5;4401;
Frame Type;Manufacturer;ID;Version;Device Type;TPL-Config;Access Number;Status;Encryption;
SND_NR;APA;05090003;0bh;Water;Response,Uplink,TPL=S,M-Bus;167;20h;5;
Frame Type;Manufacturer;ID;Version;Device Type;TPL-Config;Access Number;Status;Encryption;IV,0,0,0,,Date/Time;IV,0,0,0,Wh,E;IV,0,0,0,m^3,Vol;IV,0,0,0,,ErrorFlags(binary)(deviceType specific);IV,1,0,0,,Date;IV,1,0,0,Wh,E;IV,3,0,0,Wh,E;IV,5,0,0,Wh,E;IV,7,0,0,Wh,E;IV,9,0,0,Wh,E;IV,11,0,0,Wh,E;IV,13,0,0,Wh,E;IV,15,0,0,Wh,E;IV,17,0,0,Wh,E;IV,19,0,0,Wh,E;IV,21,0,0,Wh,E;IV,23,0,0,Wh,E;IV,25,0,0,Wh,E;IV,27,0,0,Wh,E;IV,29,0,0,Wh,E;IV,31,0,0,Wh,E;IV,0,0,0,,Model/Version;IV,0,0,0,,Parameter set ident;
SND_NR;EFE;84650377;00h;Heat;Response,Uplink,TPL=S,M-Bus;137;00h;0;28.06.2022 11:42 invalid 0 summer time 0;13228000;3275,530;1000000b;31.12.21;13228000;13228000;13228000;13228000;13228000;13228000;13228000;13228000;13228000;13228000;13228000;13228000;13228000;13228000;13228000;13228000;261;4353;
Frame Type;Manufacturer;ID;Version;Device Type;TPL-Config;Access Number;Status;Encryption;
SND_NR;DME;70101100;7bh;Water;Response,Uplink,TPL=S,M-Bus;93;73h;5;
Frame Type;Manufacturer;ID;Version;Device Type;
SND_NR;EFE;14458619;00h;Heat;
Frame Type;Manufacturer;ID;Version;Device Type;TPL-Config;Access Number;Status;Encryption;
SND_NR;ITW;21460457;03h;SmokeDetector;Response,Uplink,TPL=S,M-Bus;23;00h;5;
Frame Type;Manufacturer;ID;Version;Device Type;TPL-Config;Access Number;Status;Encryption;IV,0,0,0,m^3,Vol;IV,0,0,0,,Date/Time;IV,0,0,0,,ErrorFlags(binary)(deviceType specific);IV,0,0,0,,FabricationNo;IV,1,0,0,m^3,Vol;IV,1,0,0,,Date;IV,2,0,0,m^3,Vol;IV,2,0,0,,Date;MaxV,3,0,0,m^3/h,VolFlow;IV,3,0,0,,Date/Time;IV,8,0,0,m(s),StorageInterval;IV,8,0,0,,Date;IV,8,0,0,m^3,Vol;IV,9,0,0,m^3,Vol;IV,10,0,0,m^3,Vol;IV,11,0,0,m^3,Vol;IV,12,0,0,m^3,Vol;IV,13,0,0,m^3,Vol;IV,14,0,0,m^3,Vol;IV,15,0,0,m^3,Vol;IV,16,0,0,m^3,Vol;IV,17,0,0,m^3,Vol;IV,18,0,0,m^3,Vol;IV,19,0,0,m^3,Vol;
SND_NR;MAD;21091888;50h;Water;Response,Uplink,TPL=S,M-Bus;84;13h;0;0,054;28.06.2022 12:12 invalid 0 summer time 0;100000001000000b;0;0;31.12.21;0,054;31.05.22;8,500;24.01.2022 11:17 invalid 0 summer time 0;1;31.05.22;0,054;0,054;99999,999;99999,999;99999,999;0;0;0;0;0;0;0;
Frame Type;Manufacturer;ID;Version;Device Type;TPL-Config;Access Number;Status;Encryption;IV,0,0,0,,Date/Time;IV,0,0,0,,Units HCA;IV,1,0,0,,Date;IV,1,0,0,,Units HCA;IV,2,0,0,,Date;IV,2,0,0,,Units HCA;IV,3,0,0,,Units HCA;IV,4,0,0,,Units HCA;IV,5,0,0,,Units HCA;IV,6,0,0,,Units HCA;IV,7,0,0,,Units HCA;IV,8,0,0,,Units HCA;IV,9,0,0,,Units HCA;IV,10,0,0,,Units HCA;IV,11,0,0,,Units HCA;IV,12,0,0,,Units HCA;IV,13,0,0,,Units HCA;IV,14,0,0,,Units HCA;IV,15,0,0,,Units HCA;IV,16,0,0,,Units HCA;IV,17,0,0,,Units HCA;IV,18,0,0,,Units HCA;IV,19,0,0,,Units HCA;IV,20,0,0,,Units HCA;IV,21,0,0,,Units HCA;IV,22,0,0,,Units HCA;IV,23,0,0,,Units HCA;IV,24,0,0,,Units HCA;IV,25,0,0,,Units HCA;IV,26,0,0,,Units HCA;IV,27,0,0,,Units HCA;IV,28,0,0,,Units HCA;IV,29,0,0,,Units HCA;IV,30,0,0,,Units HCA;IV,31,0,0,,Units HCA;ErrorV,0,0,0,,ManufacturerSpecific;ErrorV,0,0,0,,Date/Time;
SND_NR;EFE;92411487;29h;HCA;Response,Uplink,TPL=S,M-Bus;197;00h;5;28.06.2022 13:15 invalid 0 summer time 0;0;31.12.21;0;31.03.21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00.00.2000 00:00 invalid 0 summer time 0;
Frame Type;Manufacturer;ID;Version;Device Type;TPL-Config;Access Number;Status;Encryption;
SND_NR;ITW;21460459;03h;SmokeDetector;Response,Uplink,TPL=S,M-Bus;57;00h;5;
Frame Type;Manufacturer;ID;Version;Device Type;
SND_NR;SAP;419;?<=6;ebh;Oil;
Frame Type;Manufacturer;ID;Version;Device Type;
SND_NR;SAP;00:;=96:;00h;Other;
